Nama,Ulasan,Tanggal
Choirul Anwar,"Baru pertama kali, untuk kulineran sepertinya tidak cocok karena dari tempat sendiri tidak memadai dan lokasi parkir juga.",2024-09-14
elfa 0403,"Kuliner lokalnya enak enak.. dan gak terlalu mahal, semoga meskipun tambah rame.. harga gak digetok, ada tempat duduk outdoor buat kita makan makan, akses toilet juga ada.. lumayan lah bersih.. …",2024-08-14
Dade Atman,"Rame bgt kl cari sarapan dibawah jam 9 pagi. Di sana antri, di sini antri. Jam 10an udh agak longgar. Cocok buat yg mau nge- brunch. …",2024-06-14
Wahyuni Nararya,kotor bgd.. pdhl banyak wisatawan dr luar kota sekarang.. yuuuuukkk dinas terkait bs mengembangkan pasar ngasem biar lebih oke lagi tak mengecewakan wisatawan.. sm kontrol harga..,2024-09-23
Carissa Azarine Delicia,"Makin siang makin ramai, jadi recommended buat dateng sepagi mungkin (start jam 6) biar bjsa dapet tmpt duduk. Makanannya ga terlalu bervariasi, lebih banyak prasmanan dan jajanan pasar. Tapi enak dan murah. Lumayan buat pengalaman.",2024-06-14
GudangGege24,"Hmm.. biasa aja..sebenar benarnya sebuah pasar..terlalu rame, ga kebagian tempat duduk makanan di pinggir jalan nya juga biasa2 aja",2024-09-23
Ade Anggraini,"Aslinya pastrad tapi sekarang terkenal jadi tempat cari sarapan dan jajanan tradisional. Sayangnya, antrinya lamaaaa dan nggak jelas sistem antriannya. Kayaknya cukup sekali aja ke sini. Mending cari tempat lain yang lebih teratur, nggak bau, dan lebih bersih.",2024-06-14
Tri Wahana Adiwijaya,Psr Ngasem salah satu situs peninggalan dizaman Kasultanan sdh direnovasi dan lbh tertata. Sblmnya jufa sbg pasar burung / unggas yg sdh dipindahkan di kawasan PASTY Dongkelan. Pastinya kuliner sayur yg dirindukan ex mahasiswa yg pernah tinggal di Yk.,2024-05-14
Argi Marisya,"Tempat ramai, agak kotor, makanan juga tidak seberapa enak, harganya lebih tinggi di pasaran jogja",2024-09-14
Teguh Suandi,Pengamen masih banyak berkeliaran padahal jelas-jelas tulisan besar larangan ngamen ada di sini.,2024-10-10
Vika Kurniawati,Banyak penjual makanan ringan tradisional maupun minuman seperti jajan pasar dan jamu. Sering ada live music juga seni. Banyak bangsal untuk berteduh maupun pameran even.,2019-10-14
Hf Ponco,"Semuanya oke, cuma sayang pengamen bisa 2 - 3x pas makan disitu. Malah mengganggu, bukan soal nominal. Lg makan tangane kotor malah pengamen datang. Meh nolak kok piye...",2024-06-14
Lenny Wilsen,Jangan coba coba kalau punya wkt mepet. Krn unk belanja kue mueh aja harus antri yg panjang.,2024-07-14
Tiarsarani G,"Banyak opsi makanan tradisional
Bisa dapatkan bubur brongkos dengan harga sangat terjangkau
Pasar makanan tradisional yang bersih dan tertata rapih",2022-10-14
Nor Qomari,"Wisata kuliner asik, enak dan ramah namun perlu penataan ulang agar terlihat rapi dan bersih",2024-06-14
sandra mayastuti,"Hbs jogging di seputaran Keraton,  alun2 selatan  n utara sll mampir ke pasar ngasem.  Disana ada yg jual apem beras dan wedhang rempah.  Hindari dtg pas hari minggu.  Sy dtg pas hari Sabtu.  Lumayan lengang.",2021-10-14
didit pranantyo,Tempat sejarah yang syarat akan cerita berdirinya kerajaan mataram jogja dan sangat cocok untuk foto foto dengan background yang bagus .. tempat ini menyajikan suasana kerajaan jogja jaman dulu kala.. dan disini kita bisa memilih foto …,2019-10-14
Dewi Suhartatik,"Pasar di belakang Taman Sari....
Yogyakarta euy...ramah penjualnya...kaget beli daster batik harganya...😊 love it. …",2020-10-14
Purwo Adi,"Konsep bagus, sayang kurang terawat. Batu alam mulai berlumut, lantai batu beberapa terlepas dan membuat tersandung. Lubang pembuangan air sebagian besar hilang tutupnya dan sebagian lagi tertutup tanah. …",2022-10-14
Khoironi Rachmad Damarjati,"tidak terlalu ramai, pilihan sarapan cukup banyak, sebenarnya tidak begitu enak, sudah coba beberapa, harga tidak begitu mahal tapi memang agak overprice untuk rasa dan kualitas tempat makannya, plus nya adalah sudah terkenal dan dekat dengan berbagai spot wisata di kraton",2023-11-14
Erna Suyati,Bangunan bagian belakang untuk cagar budaya yaitu plaza ngasem bentuk bagus untuk relax😊🌹 …,2022-10-14
Kartika Hermawati,Ini tempat wisata yang cukup ikonik menawarkan kulineran menu rumahan makanan Jawa dengan tatanan gerai jualan serupa pasar tradisional dengan konsep semi swalayan... Jadi menarik untuk mencoba experience kulineran yang gak begitu biasa ini... Yang masih perlu diperhatikan adalah soal higienis baik lokasi maupun gerai2 jualannya...,2024-04-14
dyah daeng,Tradisional market ya.. cm pas tahu cara masaknya waduh... maaf,2024-08-14
teguh widodo,Tempatnya di tepi jalan mudah di jangkau dari arah mana saja transportasi juga mudah,2024-09-14
Rahayu ai,"Parkir di pasar sempit, lahan khusus parkir jauh.
Banyak lalat, minim tempat sampah.
Tempat tidak begitu luas. …",2023-10-14
Totok Purnama,Sedih dengan para penonton yg buang sampah seenak jidat,2024-08-14
Agus Wahyudi,Makanannya bermacam ² jajanan  beraneka rasa,2024-08-14
eka djuni,"Ternyata bkn warga lokal (Yogyakarta) aja yg belanja mknan disini tp turis"" domestik dari luar kota setahu saya dari : Jakarta, Jawa Tengah jg Jawa Timur spt saya jg sarapan disini dg aneka menu tradisional Jawa bgt jg dg jajanan pasarnya.",2023-12-14
Fajrudin Akbar,"Sarapan di pasar ngasem, penuh poll, banyak dari luar daerah",2024-06-14
Alfan Fauzan,Siang dikit makanannya udah pada habis,2024-09-30
Ahmad Zhafir Hernadi,"Seperti pasar pada umumnya, yang membedakan ada spot foto angker angker mantab. Dan aesthetic aesthetic yang bisa digunakan untuk pamer ke teman teman anda.",2021-10-14
Jay Angko,beli buah pisang dan jeruk..lumayan murah,2024-08-14
May Ha,Standar untuk pasar tradisional tapi di los sana tadi banyak yang kosong aku tanya itu kosong atau tidak jualan atau udah pulang katanya itu itu nggak jualan sepi. Tapi nggak tahu ah di manapun berada memang ada yang sepi ada yang rame sama …,2023-10-14
Lydia Tan,I came here since it was on walking range from Alun alun. It was Sunday around 9-10 pm but there were only half of the kiosks open. Not much variety between each of them. …,2023-10-14
D'Abby D'Bazz,"Pasar bursa makanan tradisional yg lengkap . .
Ada 3 warung makan khas yg rasa dan pilihan menunya okeh punya . .
Nongki disini untuk memuaskan lapar dan dahaga terbayar lhaaa juga harganya …",2023-10-14
AGUS WIDODO,Antrian ny ngacak.mknan standar,2024-08-14
Feri Kusparlianto,Pasar tradisional yg menggabungkan kebutuhan primer dan kuliner,2023-10-14
Endang Winahyu,Masakan di bu Sirep enak.. Dan bervariasi. ..ada jg masakan langka.. Setiap kali kesana sllu penuh,2023-12-14
Vincentius Chandra Kho,"Kualitas rasa jajanan pasar kurang, dengan harga jualnya kurang sepadan dengan kualitas bahan makanannya.",2023-11-14
Iwuk,"Enak, murah cuma tempat makannya baik yg di tikar atau di kursi bawah pohon , terkesan kumuh. Puntung rokok, kucing seliweran.... komplet.",2023-10-14
dedy rushadmaka,"Pasar Ngasem dilihat dari fisik bangunan termasuk baik, namun kondisi pedagang perlu dikembangkan tentu dg bantuan pemerintah, misalnya bangku, meja, kursi jauh dari bersih dan rapi. Jenis menu sangat sederhana ini juga perlu dikembangkan.",2022-10-14
Edy Surastro,"Ada wedang Sendang Ayu, minuman rempah2 yang josss",2024-05-14
herque suryo,"Bs buat main anak,tp ada mainannya.kasih dong ayunan dan semacamnya",2020-10-14
y_canggih,"It is a typical traditional market that local will go and buy their fresh veggies and proteins for their day to day cooking. The market has some traditional snacks, household tools and prepared meals seller. The price was pretty decent. It …",2022-10-14
Lestari WRS,"Sebenarnya tempatnya bersih, meja juga tertata rapi, cukup jaga jarak. Masakan tradisional dengan rasa enak. Cuma karena jarak antar pedagang dekat yg masing2 punya meja sendiri plus tanpa bantuan penerangan tambahan/lampu jadi kesannya tetep upek2an, ngga longgar. btw, kesan klasik tradisionalnya dalam pasar dapet",2020-10-14
Wira Utami Pratiwi,Nyobain ramesan..bubur pake sayur bobor kelornya istimewa..sayangnya tempat sampahnya kurang..di bbrp tempat sampah berserakan...,2023-10-14
Sri Mundayati,"Gambaran pasar tradisional pada umumnya, paling dicari adalah apem fresh dari proses masaknya disitu dan aneka ragam sajian bubur paginya.
Berdekatan dengan plaza sehingga utk keluarga yg barengan sarapan pagi bisa lesehan santai",2020-10-14
Murti Kris,"Banyak jajanan tempo dulu yang mungkin sulit dijumpai di pasar lain: apem beras, ikan cethul dll
Suasana tradisional masih terasa. Ada pemandangan bagus di sebelah selatan ( benteng kuno)",2022-10-14
Brigida Emi Lilia,"Pasarnya cukup lengkap dan bersih .Penjual makanan juga banyak dengan bermacam-macam menu pilihan.ada dawet , aneka gorengan , maupun makanan berat seperti nasi gudeg , nasi soto dan lain-lain .datang pagi lebih baik saat menu masih lengkap.",2019-10-14
Reni Musthofa,"Pasarnya kecil, agak kurang bersih, gak worth it kalo nyari makanan buat makan disana",2023-10-14
Adrina,"Seandainya di rapikan lagi, akan menjadi destinasi wisata kuliner dan belanja. Karena disini makanan nya enak dan murah, penjual nya ramah, tapi tidak tertata rapi, dan bagian belakang dekat parkir mobil sangat tidak terawat, sayang sekali....",2021-10-14
Sasti Ira,"Saya berharap kawasan pasar ngasem dapat ditata dgn lbh baik lagi. Kawasan parkir dan belakang pasar sgt kumuh dan kotor. Malu rasanya sebagai kota destinasi wisata yg beken seantero negeri bahkan dunia, punya kawasan di tengah kota yg …",2020-10-14
Heru Purnomo,"Pasar Ngasem menyediakan kebutuhan rumah tangga, mulai dari bahan sayuran, buah2an dan sebagainya semua tersedia disini ... Silahkan datang dan berkunjung 😀 …",2022-10-14
Tommy Suryaputra,"This place is very lively on Sunday morning. Such as nostalgic place for those who know the place, but otherwise it is relatively just a regular market for the locals.",2023-10-14
Meiani Ujianti,Pasar tradisional tp enak buat hang out dan santai2 bersama teman2 dan saudara sambil makan masakan rumahan... Sayangnya kebersihannya msh kurang.,2021-10-14
Paulus Samsu Wienarno,"Pasar Ngasem adalah pasar yang bersebelahan dng Situs Tamansari, pasar terbesar di kecamatan Kraton. Harga lumayan murah, parkir luas dan ada warung makan yang sangat laris di bagi hari yaitu Bubur Krecek di ujung timur. Pemandangan bagus karena ada Plaza Ngasem",2019-10-14
dyon haryanto,"pasar tradisional/pasar lawas banget ngasem,,mau cari apa disana komplit mau cari yg jadul atau yg kekinian semua ada disini,,aneka sayur ,jajan pasar yg jadul ada disana,,untuk kuliner juga lengkap dr bubur sampe nasi rames tinggal …",2021-10-14
Alsains Rama,"Kondisi yang di pusat kota dan wisata seharusnya bisa mencerminkan sejatinya jogja berhati nyaman, tetapi apa? Yang saya lihat masih sedikit kumuh walau saya juga mengapresiasi untuk perkembangannya dan peningkatan keindahan oleh pengelola, …",2019-10-14
Budi Rahanto,Parkiran kurang tertata,2024-09-30
M Asep Hidayat,"Sudah banyak perubahan di pasar Ngasem ini...jadi agak kumuh dan tidak terawat....terutama untuk travel yg bw rombongan agak sedikit kurang nyaman dengan beberapa pungli seperti parkir yg tidak sesuai,toilet nya kotor dan guide lokal yg sering memaksa.",2021-10-14
Bayu Himawan,"lokasi pinggir kota, hotel bagus, menu sarapan lumayan lengkap dan enak, tapi kamar tidak sedikit mengecewakan, dapat kamar superior tapi sangat kecil untuk ukuran superior, tidak sesuai dengan harganya, tempat tidurnya pendek dan mepet …",2020-10-14
Anna Widia PUSPITANINGRUM,"Ada kue cucur, soto, banyak makanan jg murah",2023-11-14
Wening Wahyuningsih,Datang kesiangan..sdh gak ketemu makanan enak... larisss,2024-02-14
Dina Rahmawati,My fav traditional market in jogja. It sells so many traditional cheap morning snacks. I often buy gudangan (mixed cooked veggies with sweet shredded coconut dressing). The sellers there generally start the market at 6 a.m till noon. It has …,2020-10-14
Sri Puji Astuti,"Ada tempat cuci tangan tapi kurang terawat.
Masih  ada bbrp kios yg sepi kosong.
Kalau pagi jam 6 banyak yg blom buka",2020-10-14
Aditya Nugroho,Pasar ini tersambung dengan objek wisata taman sari. Hanya terdapat beberapa pedagang tradisional yang menjual bahan pokok. Lokasinya hanya sekitar 4 km dari jalan malioboro.,2017-10-14
SR Gallery,"Pasar Tradisional di daerah Ngasem, Keraton. Menyediakan berbagai kebutuhan rumah tangga. Dekat dengan komplek Keraton dan objek wisata Taman Sari Yogyakarta. Daerahnya sangat historis",2020-10-14
alley sekar,Beli es dawet cuma Rp.25OO saja...mau nyari daging kambing disini ada 3 pedagang..lanjut foto2 di tamansari monggo,2019-10-14
Darma Di,Pasar tradisional yg brada d tengah kota .,2021-10-14
Agus Purnomo,"Buka sampai jam 12.00 kebutuhan sehari2, jajanan pasar, bumbu dapur lengkap, ayam potong",2022-10-14
Naniek Sudiro,"Pasar Ngasem pasar tradisional, makanan atengan enak2 selera lidah murah lg, apabila tdk masak bs beli tinggal pilih, jajan pasarnya enak2, sy suka beli bakpia murah harganya 9  rb enak,siipp.",2018-10-14
Ngadimin Emen,"Jajan murah meriah...
Bubur sayur telor cukup bayar 10
Sayur matengan jangan ndeso yg komplit..",2021-10-14
Didiet Prahatmo,"Mau cari aneka jajanan, cari serabi enak, cari ikan cetul yg gurih.. Semua tersedia disini",2023-10-14
Sri P. Wahyuningsih,"Kulineran jajan pasar tradisional......
Perlu dilestarikan",2024-01-14
Agus Purnomo,"Pasar ini dulunya adalah pasar burung dan pasar sembako, setelah direhab menjadi pasar sembako plus makanan matang dan snack, sedangkan pasar burung dipindah ke Pasty daerah dukuh dongkelan jl bantul. ...",2019-10-14
WIND MARTHA,"Lumayan komplit sayurannya
Tersedia tmpat jualan makanan
Ada tmpat utk pntas seni",2017-10-14
Lashca Dalinidivary,Its a traditional market just like any others. But there is a food stand there where you pay based on what you take. The food is home cooked foods and mostly vegetable dishes and it tasted great.,2018-10-14
dobeng sp,"Jualan makanan enag2 murah,  tradisional,, kalau ditata lebih bagus,  akan lebih menarik wisatawan",2022-10-14
Yudhy Wawan,Tempat kuliner tradisional,2024-06-14
Al,Mau belanja makan dan kue kue jajanan tempo dulu,2024-01-14
Rahardjo Soemomihardjo,"Pengalaman makan bubur di pasar Ngasem, rasanya kurang enak harganya kemahalan.",2022-10-14
Parmiati par,kok ngak ada dawet bu cowek to,2024-01-14
Muhammad Thamrin,Atmosfer terasa ditampilkannya ragam budaya sbg bentuk indentitas dan dinamika kota tua...emosi dan hangatnya terasa..,2019-10-14
Agus Setyawan,"Tradisionalnya msh kental, byk barang dagangan yg jarang ditemukan di pasar tradisional lain, lumayan bersih...",2019-10-14
Yusti Wati,Mau cari sarapan banyak menunya makanan maupun minuman.,2023-10-14
Bukhori Muslim,Cukup bagus namun tempatnya kurang beesih,2024-03-14
Witiyono Djatiwinoto,"Pasar Ngasem Yogyakarta sekarang lebih baik lebih bersih .
Saran : Cagar budaya yang ada di Pasar Ngasem kalau direnovasi akan menambah daya tarik bagi wisatawan",2018-10-14
Wiwing ws,Pagi pagi nyari sayur brongkos teh manis pokoknya nyamleng dan suasana luas di tempat yang ada.,2019-10-14
icebears san,Ramai dan menyenangkan. Ada penjual yg menjual barang jualannya dan ada pembeli yg membeli barang pembelian,2021-10-14
Agus Aak S (Aak),"Pasar tradisional juga pusat kulineran, mantap",2023-11-14
Niko Niko,Kurang bersih,2024-08-14
Buto Ijo,"Masih bisa dijumpai 'otek' makanan olahan khas dr biji2an ,biasa buat makan burung perkutut.",2020-10-14
Ki djowo dipo,Sepi jam 1500siang,2024-05-14
Zukhrufal Jannah,"Well the place it self is beautiful, but to get inside you have to pass a small road like an alley. And some of the gates were closed when I was there and I don't even know why.",2019-10-14
Murlis Mudra,Disini cukup banyak jajanan tradisional n ada lesehan kuliner khas Yogya,2019-10-14
Suhartono,"Kesini ada makanan yg recomend n jarang ada di tempat lain,apeeemmmm rasanya bner2 houce n legit..",2018-10-14
Mas Ari Setiabudi,Tempat ini penuh dengan sejarah... berdekatan dengan Tamansari Kraton Lama Yogyakarta... jadi menurut saya masih dipertahankan nilai sejarahnya...,2020-10-14
Haryanto Haroen,"Bagus dan nyaman untuk kumpul"" sama Sahabat Reuni misalnya. Meski Pandemi Covid 19 masih ada.",2020-10-14
Nur Yuliani,Traditional market that have really2 afgordable price,2019-10-14
JOGMO jogjamotor,"adalah pasar yg biasa juga di sebut pasar klitikan yg terkenal dengan barang bekasnya ,cuma sekarang lebih banyak barang barunya",2017-10-14
DIY kpltm,"Pasar ngasem ini terkenal sekali di jogja.. asik tempatnya karna tidak jauh dari sana, ada watercastle lho.",2019-10-14
Mas Anto,"Lumayan Buat Ibu2 yg Berbelanja,krn dekat sama Pulau Cemeti Bisa Buat Foto2",2019-10-14
Elsa Ayu Wanda Agustin,Tidak terlalu luas,2021-10-14
Agus Rakhmat Suharseno,"Bisa sarapan pagi disini, mantap",2023-11-14
Annisa Dwi Rahmawati,Beralih menjadi pasar tradisional yg bersih dan tertata rapi,2017-10-14
Sugeng Sumantri,"Untuk tujuan gowes masih perlu diperluas
Nasi bubur lumayan",2020-10-14
still learning,"pasarnya bagus, etnis. tp sayang jalan ngasem sering macet bikin emosi. saran : jln ngasem dibuat 1 arah",2019-10-14
Me Bel (Hardy 杨亚涛),Pasar tradisional yg keren jika ditata lebih baik,2023-10-14
Heru “Her” Wahyono,"Kurang populaer untuk turis lokal,apa lg asing ..coba dibenahi",2023-10-14
Decky Setiawan Putra,dulunya rame dengan orang jualan. sekarang udah ga trlalu rame lagi.,2017-10-14
Ary Febri,Mantap,2024-08-14
w.n Poespa,tmpat luas nyaman,2020-10-14
KK Chan,Open market for locals to have a quick meal,2023-10-14
Pramono 12,Bersih segala makanan tradisionil komplit,2023-10-14
Setyo Utomo Nugroho Yuniadi,"Lebih modern, suasana the real jogjanya jadi semakin berkurang",2021-10-14
Agung Pribadi Daga,"Menyenangkan, warung makan Bu Ngademi dan apem jangan terlewatkan",2021-10-14
Subhan Arch,Pasar tradisional yg sdh direnovasi lbh nyaman dana asri,2018-10-14
Wisnu Wardana,ada yg jual emping ketela non asam urat,2018-10-14
Wahyu Djanti,"Dekat rumah, t4nya bersih.. standar prokes👍 …",2021-10-14
Koh Agus Bison,Pasar tradisional sudah lebih tertata rapi dan bersih,2019-10-14
Valentina Sembiring,"Pasar ini dekat denga taman sari
Bosan jalan ke pasar bisa main ke taman sari",2020-10-14
Azharudin Abdurachman,Cari sarapan khusus aneka masakan Jawa,2017-10-14
JEDDH TV (M.Jedhi Kurniawan),Tempat bersejarah yg perlu d lestarikan.,2017-10-14
EEP !,"A lot of textile and herbs, good place to look for something ethnic",2020-10-14
Singgihprass baik Channel,Pasar sekaligus tempat wisata karena dekat Tamansari..,2021-10-14
Susiati Dra,Jajanannya komplit dan bisa kulineran dg nyaman,2019-10-14
Anisah TR TAUFIQUR ROHMAH,"Traditional market....little bit small..but this is the nearest by the Kraton..,",2022-10-14
Nagi Luvv,lumayan buat buat sarapan pagi bubur lemunya,2020-10-14
Yosep Natalis,Akses keluar masuk ke Taman Sari Water Palace.,2017-10-14
DINDA BEBY,"Sepi,,rame kalo cm pas event,krg lengkap",2019-10-14
Mahful Hadi,Lumayan deh bro,2024-01-14
Herry Santoso,"Masih seperti dahulu,kurang bersih",2022-10-14
syafiqur rahman,ada sayur mentah ada sayur matang,2021-10-14
Agung Nuur R,Teduh nyaman aman utk anak kecil,2020-10-14
Oleole Jogja,Sumpek...kecil pasare...penataan ngga rapi...,2020-10-14
pakde warsono,Banyak kuliner murah meriah.,2020-10-14
Blessed People,Pasarnya sepi..banyak yang tutup..,2018-10-14
M.R. Sewoyo,pasar sederhana yang lumayan lengkap,2022-10-14
Wahyu Setyo Nugroho,Jajanan pasar paling oke di Jogja,2018-10-14
chemito kariyo,Isi nya kulinwr tradiaional,2017-10-14
R.afiransyach moendari,Murah cuma krg terawat,2018-10-14
e. hardiyanto,Barang lengkap,2023-10-14
umi kulsum,Masih banyak warug tradisional,2020-10-14
Nugie Nugroho,Bersih dan tertata rapi,2018-10-14
Sudarmana,Lay out kurang menarik,2021-10-14
andy prastyono80,Sebulan sekali kadang2 kesini,2022-10-14
Irvan Muchsin,Sangat traditional dan bersih,2020-10-14
Agus Suryanto,Kurang jaga jarak,2021-10-14
Artphone 2,Pasar tradisional dengan aneka jajan,2019-10-14
Mang Kabayan,👍 …,2020-10-14
Djants Mintarja,Bersih...,2021-10-14
angga romadhon,Tertata rapi,2019-10-14
Obos Marvel,Tempat yg nyaman,2017-10-14
Slamet Riyadiyanto,Padat merayap,2020-10-14
Abdul Rokhim,Murah banget,2018-10-14
Sigit Sudiyanto,Lebih nyaman,2019-10-14
Lukman Fadilah,Banyak toko,2019-10-14
dino photography,Still like before,2018-10-14
Ardian Kusuma,Kumuh,2017-10-14
paryanto trendy,Pasar tradisional,2018-10-14
Yohna fortinatus,Minuman di sini sangat enak,2020-10-14
Rahdityo A. P.,naik becak saja,2019-10-14
Philippe Perrier,Kecewa,2020-10-14
ANAS SANDI F,Hah,2019-10-14
Muhammad Arifin Admob,saya minta maaf,2017-10-14
Zul Aoi,"Salah satu pasar tradisional yang cukup menjanjikan jika anda ingin membeli makanan siap santap.
Tempat ini seperti halnya pasar tradisional lain di indonesia, untuk saya …",2024-05-14
muhammad faozan,"+
1. Dekat dari pusat kota
2. Banyak pilihan, nasi rames, gudeg, sate, minuman rempah, kue basah, pakaian, …",2024-09-30
Vadian Syah,"Datang ketempat ini harus pagi ya guys, biar gampang dapet parkiran yang dekat lokasinya. …",2024-09-14
Raiva sabrina10,"Makanannya Enak,Hrg Murah Jg Cm Sayangnya Di Tempt lesehannya Sdh Ada Larangan Pengamen Dan Lain"" Tp Ttep Aja Banyk Pengamen Padahal Di Situ Terpampang Lebar Tulisan Di Benner Larangn.",2024-10-07
Yani Rasjid,"Tempat jualan aneka Snack dan jajanan pasar, kalau datang pagi hari suasananya cukup ramai",2024-07-14
Uthi Kustanti,"I love pasar traditional.
They have good eating canteens and, local and traditional cuisines.
The prices are higher than normal compared to eating stalls in traditional …",2024-02-14
Chaterine Asima,Ruamee puooll Sabtu Pagiii . Parkir dalam bayar 2 rebu. Main ke sini buat start jalan pagi bareng teman-teman. 👍🏽 …,2024-09-14
Sarah Cis,"Lagi hits untuk wisata kuliner jogja. Mulai makanan nasi rames, brongkos, wedangan, sampai kue carabikang dan apem beras yg byk dicari dan harus antri. Pasar tradisional nya seperti sayur dan sembako jg masih tetap ada spt pasar pd umumnya",2024-07-14
Silvia Nunu,"Pasar yang memiliki Plaza cukup besar dan juga pilihan jajanan yang cukup banyak. Terletak di kawasan keraton dan Tamansari.
Mengunjungi Pasar Ngasem untuk menjadi sarapan dan kudapan. Banyak pilihan aneka …",2023-10-14
Tri Kurniawan Darmoko,"Banyaj jajanan pasar yang enak, ngantrinya pun juga biasa aja gak yg panjang, beli jenang gempol dawet sm los jajan pasar enak2 murah semua",2024-02-14
Avmayna Nyiviaghani,"Tempat cukup bersih, selain ada kios-kios seperti pasar pada umumnya, yang menjadi ciri khas disini adalah banyak pilihan jajanan pasar seperti, ada kue apem, carabikang, ramesan, wedang seruni, dan sendang ayu. Cocok untuk cari menu sarapan di pagi hari.",2024-01-14
Mei Wulandari,"Harga relatif (sama sih sama warteg di Jkt)
Rasa oke
Tempat luas
Menu variatif",2024-05-14
Adiwasono Matheus,"Pas ke sini pas peak season..makanan yg viral semua antri panjang, jadi kita coba makanan2 lain, ada bapak2 jual kue sus basah cuma Rp 3500, gede,full isinya, rasanya suprisingly delicious..sus keringnya juga enak, underated ni..baru tau parkirnya ternyata di lahan parkir taman sari, konter jajanan pasar juga enak2..",2024-09-30
Zahra Nazwa F,"enak buat sarapan pagi vibes lokalnya dapet banget. kue pasarnya basic tapi banyak pilihan, prasmanan deket wedang jahe  enakk murah juga, bakpia + wingko dadakannya best",2024-09-14
Ompuns aja,"Parkir luas untuk sepeda motor
Isi pasar sesuai dg tema nya yaitu pasar tradisional,
Banyak juga tempat sarapan disini.
Bagi yg suka foto2 juga ada bbrp tempat yg ig-able",2023-10-14
Rudy Samsiah,First time here to check out the places that has gone viral. Overall it's a good experience with great foods,2024-09-14
Dunia Azhim,Pasar Ngasem ini merupakan pasar tradisional yang sudah ada sejak dahulu kala...dulunya pasar Ngasem ini merupakan tempat jual beli hewan...ada berbagai macam hewan dijual di pasar Ngasem ini pada zaman nya dulu... …,2023-10-14
Putri Wulan,Pasar yang jalan keluar dari taman sari rame banyak menu menu jogja,2024-06-14
Swastiko38,"Banyak kuliner jogja jadul, cocok untuk makan bersama teman, keluarga ataupun sama pasangan",2024-07-14
agnes lestari,"kita kesini kepagian jadi blm banyak yg buka.makanannya murah2,cari-cari makanan yg tradisional disini.ada apem Bu Siti yg enak banget,masih hangat pula.sayang kita tau pasar ini saat hari terakhir liburan d jogja",2023-10-14
sudar woko,"Suasana nyaman,banyak aneka makanan tempo dulu, sambil Refeseng santai sarapan pagi, sayangnya disini banyak pengamen,kita belum sempat makan udah ada pengamen,baru satu suap dua suap ada pengamen lagi, sekedar saran untuk pengamen ditata dikasih tempat,",2024-09-14
Lisa Ayu Ariyanti,Pasar yg mayor org luar Jogja bwt kuliner menu sarapan. Kesini grgr racun vt ahahaha. Not bad lah mantabb👍🏻 kl liburan pasti rame bgtt …,2024-01-14
Tazkiya Chus,"Sarapan bubur krecek di pasar ngasem pas hari minggu, ruame polll. Baru jam 8 lauk-pauknya udah banyak yg ludes, modelnya prasmanan ambil sendiri tinggal bayar ke mbaknya. Rasanya juga enak harga terjangkau kantong mahasiswa🙃 …",2023-10-14
andhi y,"Seruu melihat pasar yang jadi tujuan wisata, dan uniknya terbagi dua area.. untuk warga lokal dan wisatawan
Parkir motor mungkin bisa siapkan lebih",2024-09-14
Lia Nurul Latifah,"Banyak kuliner disini, ada tribun dan panggung juga buat duduk2
Kalau hari libur dijamin rame dan crowded, lingkungan ada yg bersih dan ada yg kurang bersih karena di benerapa titik ada yg jualan makanan di samping nya tempat cuci pising atau alat2 kotor",2024-07-14
Thomz Nics,"Pasar traditional yang legendary...di dalam kawasan ""Njeron Beteng Kraton"" dan berdampingan dengan destination wisata Tamansari.
Pasar Ngasem has a long long journey and history, and visually it doesn't change …",2022-10-14
Lukman Insanul Hakim,"Pasar sekaligus pusat jajanan dan pusat kulineran di sekitar wilayah kraton Yogyakarta.
Sayangnya tempat sampah disamping pasar baunya sangat menyengat banget kalau …",2024-07-14
Zakia Sekar,Sarapan bubur lodeh bobor di Yu Ngademi sangat otentik rasanya. Ada tempe yang gorengnya menggunakan minyak kelapa. Jadi aroma dan rasanya gurih. Wedang jahe serenya nikmat sekali. …,2024-01-14
Yohanes E. W,Pasar tradisional yg dulu terkenal dengan pasar hewannya. Kini menjadi pasar tradisional. Terletak di dekat wisata Taman sari Yogyakarta.,2024-01-14
Felixa Puryastiwi,"Yg jual makanan byk dan beragam, parkir khusus untuk motor saja klo mobil dipinggir jln besar,sayangnya toilet bau",2024-09-14
Erika Yudistira,"Pasar rakyat seperti biasa. Anda bisa membeli makanan disini dipagi hari. Dijual berbagai snack, makanan berat, dan lauk pauk. Harga mulai dari 1000. Kamu bisa makan disini dengan pemandangan Taman Sari tepat dibelakang gazebo tempat makan. …",2023-10-14
Diah Sari,Untuk spot kuliner dan belanja sayuran,2024-09-14
Sigit Abhista,"Dulu merupakan sentra pasar burung dan bbrp binatang piaraan,
Skrg difungsikan utk pusat makanan rumahan dg bbrp masakan sayuran lauk pauk rumahan …",2024-06-14
Vivih Syamsiatul,"Pasar tradisional, tempatnya lumayan adem dan makanannya pun murah",2024-09-23
Muhammad Raafi,"Yang cari sarapan atau snack di pagi hari bisa kesini, berbagai macam makanan dijual seperti apem, gorengan, jajan pasar, martabak jadul dll. Biasanya weekend rame warga sekitar maupun pesepeda. Harga makanan murah meriah, ada minuman …",2022-10-14
